day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;114100;STARFRUIT;4984;1;4979;3;4978;32;4985;32;;;;;4984.5;612.3837890625
-2;114100;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;738.0
-2;114200;STARFRUIT;4978;25;;;;;4985;25;;;;;4981.5;614.45166015625
-2;114200;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;738.0
-2;114300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;738.0
-2;114300;STARFRUIT;4979;1;4978;29;;;4985;29;;;;;4982.0;614.7138671875
-2;114400;STARFRUIT;4978;28;;;;;4985;28;;;;;4981.5;614.0869140625
-2;114400;AMETHYSTS;9995;28;;;;;10002;2;10005;28;;;9998.5;738.0
-2;114500;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;738.0
-2;114500;STARFRUIT;4979;2;4978;29;;;4985;30;;;;;4982.0;614.87109375
-2;114600;AMETHYSTS;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;738.0
-2;114600;STARFRUIT;4979;1;4978;25;;;4985;26;;;;;4982.0;614.810546875
-2;114700;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;740.0
-2;114700;STARFRUIT;4980;6;4979;28;;;4986;28;;;;;4983.0;615.63720703125
-2;114800;STARFRUIT;4980;26;;;;;4986;2;4987;24;;;4983.0;616.0673828125
-2;114800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;740.0
-2;114900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;740.0
-2;114900;STARFRUIT;4979;21;;;;;4986;21;;;;;4982.5;615.86376953125
-2;115000;AMETHYSTS;9998;8;9996;1;9995;25;10004;1;10005;25;;;10001.0;740.0
-2;115000;STARFRUIT;4981;6;4980;26;;;4986;1;4987;25;;;4983.5;616.11767578125
-2;115100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;740.0
-2;115100;STARFRUIT;4985;1;4981;8;4980;25;4987;25;;;;;4986.0;616.1806640625
-2;115200;STARFRUIT;4980;21;;;;;4987;21;;;;;4983.5;618.0
-2;115200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;740.0
-2;115300;AMETHYSTS;9995;28;;;;;9998;1;10002;10;10005;28;9996.5;740.0
-2;115300;STARFRUIT;4981;5;4980;28;;;4987;28;;;;;4984.0;618.0
-2;115400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;742.0
-2;115400;STARFRUIT;4980;24;;;;;4987;24;;;;;4983.5;618.0
-2;115500;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;742.0
-2;115500;STARFRUIT;4980;26;;;;;4986;2;4987;24;;;4983.0;618.0
-2;115600;STARFRUIT;4980;6;4979;27;;;4986;29;;;;;4983.0;618.0
-2;115600;AMETHYSTS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;742.0
-2;115700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;742.0
-2;115700;STARFRUIT;4984;1;4979;25;;;4986;25;;;;;4985.0;618.0
-2;115800;AMETHYSTS;9998;9;9996;2;9995;22;10004;2;10005;22;;;10001.0;742.0
-2;115800;STARFRUIT;4980;2;4979;24;;;4985;2;4986;22;;;4982.5;619.8896484375
-2;115900;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;742.0
-2;115900;STARFRUIT;4979;30;;;;;4985;2;4986;28;;;4982.0;619.8427734375
-2;116000;STARFRUIT;4979;24;;;;;4986;25;;;;;4982.5;619.78857421875
-2;116000;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;742.0
-2;116100;AMETHYSTS;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;742.0
-2;116100;STARFRUIT;4979;24;;;;;4985;2;4986;22;;;4982.0;619.7578125
-2;116200;AMETHYSTS;9995;27;;;;;10002;7;10005;27;;;9998.5;742.0
-2;116200;STARFRUIT;4979;27;;;;;4984;3;4986;27;;;4981.5;619.96142578125
-2;116300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;742.0
-2;116300;STARFRUIT;4979;29;;;;;4986;29;;;;;4982.5;619.69580078125
-2;116400;STARFRUIT;4978;24;;;;;4985;24;;;;;4981.5;620.55810546875
-2;116400;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;742.0
-2;116500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;742.0
-2;116500;STARFRUIT;4979;5;4978;29;;;4984;2;4985;27;;;4981.5;620.76416015625
-2;116600;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;742.0
-2;116600;STARFRUIT;4978;23;;;;;4984;2;4985;21;;;4981.0;620.9443359375
-2;116700;STARFRUIT;4978;26;;;;;4985;26;;;;;4981.5;620.63916015625
-2;116700;AMETHYSTS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;742.0
-2;116800;STARFRUIT;4979;6;4978;30;;;4985;30;;;;;4982.0;620.4267578125
-2;116800;AMETHYSTS;10002;3;9995;30;;;10005;30;;;;;10003.5;744.0
-2;116900;STARFRUIT;4979;1;4978;26;;;4983;2;4985;27;;;4981.0;620.1611328125
-2;116900;AMETHYSTS;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;750.0
-2;117000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;750.0
-2;117000;STARFRUIT;4979;1;4978;30;;;4985;31;;;;;4982.0;620.20849609375
-2;117100;STARFRUIT;4979;26;;;;;4985;2;4986;24;;;4982.0;619.8857421875
-2;117100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;750.0
-2;117200;STARFRUIT;4978;22;;;;;4985;22;;;;;4981.5;620.33935546875
-2;117200;AMETHYSTS;9996;2;9995;20;;;10002;9;10004;2;10005;20;9999.0;750.0
-2;117300;STARFRUIT;4978;22;;;;;4983;2;4985;22;;;4980.5;620.3671875
-2;117300;AMETHYSTS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;750.0
-2;117400;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;750.0
-2;117400;STARFRUIT;4977;27;;;;;4984;27;;;;;4980.5;621.2626953125
-2;117500;STARFRUIT;4978;26;;;;;4979;2;4983;1;4985;26;4978.5;620.640625
-2;117500;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;750.0
-2;117600;STARFRUIT;4979;1;4978;30;;;4985;31;;;;;4982.0;625.9326171875
-2;117600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;750.0
-2;117700;STARFRUIT;4978;30;;;;;4985;30;;;;;4981.5;625.63623046875
-2;117700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;750.0
-2;117800;AMETHYSTS;9996;2;9995;29;;;10002;7;10004;2;10005;29;9999.0;750.0
-2;117800;STARFRUIT;4979;3;4978;31;;;4984;2;4985;29;;;4981.5;625.23974609375
-2;117900;STARFRUIT;4978;2;4977;24;;;4984;24;;;;;4981.0;624.3466796875
-2;117900;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;750.0
-2;118000;STARFRUIT;4976;28;;;;;4981;5;4983;28;;;4978.5;623.6787109375
-2;118000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;750.0
-2;118100;STARFRUIT;4976;25;;;;;4983;25;;;;;4979.5;623.66650390625
-2;118100;AMETHYSTS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;750.0
-2;118200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;750.0
-2;118200;STARFRUIT;4976;21;;;;;4977;1;4983;21;;;4976.5;623.54345703125
-2;118300;STARFRUIT;4975;26;;;;;4982;27;;;;;4978.5;624.794921875
-2;118300;AMETHYSTS;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;750.0
-2;118400;STARFRUIT;4975;30;;;;;4982;30;;;;;4978.5;624.27734375
-2;118400;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;750.0
-2;118500;STARFRUIT;4975;25;;;;;4982;26;;;;;4978.5;623.62890625
-2;118500;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;750.0
-2;118600;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;750.0
-2;118600;STARFRUIT;4976;7;4975;31;;;4982;31;;;;;4979.0;623.8798828125
-2;118700;STARFRUIT;4975;27;;;;;4976;10;4982;27;;;4975.5;624.3232421875
-2;118700;AMETHYSTS;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;750.0
-2;118800;STARFRUIT;4975;31;;;;;4982;31;;;;;4978.5;649.17578125
-2;118800;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;750.0
-2;118900;STARFRUIT;4976;5;4975;25;;;4982;25;;;;;4979.0;649.0078125
-2;118900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;750.0
-2;119000;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;750.0
-2;119000;STARFRUIT;4975;21;;;;;4982;21;;;;;4978.5;648.265625
-2;119100;STARFRUIT;4979;2;4974;26;;;4981;26;;;;;4980.0;637.6171875
-2;119100;AMETHYSTS;9996;2;9995;24;;;10002;8;10004;2;10005;24;9999.0;750.0
-2;119200;STARFRUIT;4974;26;;;;;4981;26;;;;;4977.5;640.62890625
-2;119200;AMETHYSTS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;750.0
-2;119300;STARFRUIT;4974;25;;;;;4981;25;;;;;4977.5;639.78515625
-2;119300;AMETHYSTS;9995;25;;;;;9998;1;10002;1;10005;25;9996.5;750.0
-2;119400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;752.0
-2;119400;STARFRUIT;4975;7;4974;24;;;4981;24;;;;;4978.0;642.171875
-2;119500;STARFRUIT;4974;1;4973;25;;;4980;26;;;;;4977.0;634.3046875
-2;119500;AMETHYSTS;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;752.0
-2;119600;STARFRUIT;4974;28;;;;;4980;2;4981;27;;;4977.0;636.75390625
-2;119600;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;752.0
-2;119700;STARFRUIT;4974;9;4973;25;;;4980;26;;;;;4977.0;633.63671875
-2;119700;AMETHYSTS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;752.0
-2;119800;AMETHYSTS;10000;4;9998;8;9995;26;10005;26;;;;;10002.5;752.0
-2;119800;STARFRUIT;4976;4;4973;26;;;4978;7;4980;26;;;4977.0;634.109375
-2;119900;STARFRUIT;4974;27;;;;;4979;6;4981;28;;;4976.5;638.33984375
-2;119900;AMETHYSTS;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;752.0
-2;120000;STARFRUIT;4973;25;;;;;4980;25;;;;;4976.5;631.91015625
-2;120000;AMETHYSTS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;754.0
-2;120100;STARFRUIT;4973;22;;;;;4980;22;;;;;4976.5;626.12890625
-2;120100;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;756.0
-2;120200;AMETHYSTS;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;756.0
-2;120200;STARFRUIT;4973;24;;;;;4980;24;;;;;4976.5;629.5
-2;120300;STARFRUIT;4973;8;4972;29;;;4979;31;;;;;4976.0;624.40625
-2;120300;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;758.0
-2;120400;STARFRUIT;4973;8;4972;25;;;4974;2;4979;25;;;4973.5;620.03125
-2;120400;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;758.0
-2;120500;STARFRUIT;4972;23;;;;;4974;3;4979;23;;;4973.0;625.21484375
-2;120500;AMETHYSTS;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;758.0
-2;120600;AMETHYSTS;9998;1;9995;22;;;10005;22;;;;;10001.5;758.0
-2;120600;STARFRUIT;4973;4;4972;22;;;4979;22;;;;;4976.0;628.203125
-2;120700;STARFRUIT;4972;28;;;;;4979;28;;;;;4975.5;631.984375
-2;120700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;758.0
-2;120800;STARFRUIT;4972;23;;;;;4979;23;;;;;4975.5;632.921875
-2;120800;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;758.0
-2;120900;STARFRUIT;4972;23;;;;;4977;4;4979;23;;;4974.5;631.921875
-2;120900;AMETHYSTS;9998;4;9995;23;;;10005;23;;;;;10001.5;758.0
-2;121000;STARFRUIT;4973;24;;;;;4979;2;4980;22;;;4976.0;636.9375
-2;121000;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;758.0
-2;121100;STARFRUIT;4974;1;4973;25;;;4980;27;;;;;4977.0;649.1171875
-2;121100;AMETHYSTS;9998;5;9996;2;9995;25;10004;2;10005;25;;;10001.0;758.0
-2;121200;STARFRUIT;4974;2;4973;27;;;4980;28;;;;;4977.0;647.6875
-2;121200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;758.0
-2;121300;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;758.0
-2;121300;STARFRUIT;4975;8;4974;22;;;4981;22;;;;;4978.0;655.65625
-2;121400;STARFRUIT;4974;27;;;;;4979;4;4981;27;;;4976.5;661.5625
-2;121400;AMETHYSTS;10002;5;9995;27;;;10005;27;;;;;10003.5;758.0
-2;121500;STARFRUIT;4974;29;;;;;4979;4;4981;29;;;4976.5;661.3828125
-2;121500;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;768.0
-2;121600;STARFRUIT;4975;1;4974;21;;;4979;2;4981;22;;;4977.0;663.2734375
-2;121600;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;768.0
-2;121700;AMETHYSTS;9996;2;9995;25;;;10002;1;10004;2;10005;25;9999.0;768.0
-2;121700;STARFRUIT;4975;5;4974;27;;;4981;27;;;;;4978.0;656.859375
-2;121800;STARFRUIT;4974;31;;;;;4980;1;4981;30;;;4977.0;652.3671875
-2;121800;AMETHYSTS;9996;1;9995;30;;;10002;3;10004;1;10005;30;9999.0;768.0
-2;121900;STARFRUIT;4979;1;4974;28;;;4980;1;4981;27;;;4979.5;653.1953125
-2;121900;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;768.0
-2;122000;STARFRUIT;4974;27;;;;;4979;1;4981;27;;;4976.5;653.9453125
-2;122000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;768.0
-2;122100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;768.0
-2;122100;STARFRUIT;4974;25;;;;;4981;25;;;;;4977.5;660.3984375
-2;122200;STARFRUIT;4974;27;;;;;4980;2;4981;25;;;4977.0;652.4140625
-2;122200;AMETHYSTS;9998;10;9996;2;9995;25;10004;2;10005;25;;;10001.0;768.0
-2;122300;STARFRUIT;4974;3;4973;23;;;4980;23;;;;;4977.0;650.015625
-2;122300;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;768.0
-2;122400;STARFRUIT;4973;26;;;;;4980;26;;;;;4976.5;645.7109375
-2;122400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;768.0
-2;122500;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;768.0
-2;122500;STARFRUIT;4973;27;;;;;4980;27;;;;;4976.5;644.09375
-2;122600;STARFRUIT;4979;1;4974;1;4973;28;4980;29;;;;;4979.5;649.796875
-2;122600;AMETHYSTS;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;768.0
-2;122700;STARFRUIT;4973;25;;;;;4980;25;;;;;4976.5;645.0234375
-2;122700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;768.0
-2;122800;STARFRUIT;4973;29;;;;;4978;6;4980;29;;;4975.5;648.70703125
-2;122800;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;768.0
-2;122900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;768.0
-2;122900;STARFRUIT;4978;1;4973;32;;;4980;32;;;;;4979.0;644.953125
-2;123000;STARFRUIT;4973;26;;;;;4980;26;;;;;4976.5;644.46484375
-2;123000;AMETHYSTS;9998;1;9995;26;;;10005;26;;;;;10001.5;768.0
-2;123100;STARFRUIT;4974;8;4973;26;;;4980;26;;;;;4977.0;648.56640625
-2;123100;AMETHYSTS;9996;1;9995;25;;;10002;7;10004;1;10005;25;9999.0;768.0
-2;123200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;768.0
-2;123200;STARFRUIT;4973;23;;;;;4974;4;4978;1;4980;23;4973.5;646.57421875
-2;123300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;768.0
-2;123300;STARFRUIT;4973;29;;;;;4980;29;;;;;4976.5;659.1484375
-2;123400;STARFRUIT;4974;6;4973;22;;;4980;22;;;;;4977.0;659.0234375
-2;123400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;768.0
-2;123500;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;768.0
-2;123500;STARFRUIT;4973;31;;;;;4980;31;;;;;4976.5;657.0703125
-2;123600;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;768.0
-2;123600;STARFRUIT;4973;21;;;;;4979;1;4980;20;;;4976.0;653.9375
-2;123700;AMETHYSTS;10002;6;9996;2;9995;21;10004;2;10005;21;;;10003.0;768.0
-2;123700;STARFRUIT;4972;23;;;;;4979;23;;;;;4975.5;642.109375
-2;123800;STARFRUIT;4977;1;4972;24;;;4978;1;4979;23;;;4977.5;636.5390625
-2;123800;AMETHYSTS;9996;1;9995;23;;;9998;1;10002;3;10004;1;9997.0;780.0
-2;123900;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;782.0
-2;123900;STARFRUIT;4972;26;;;;;4979;26;;;;;4975.5;638.6484375
-2;124000;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;782.0
-2;124000;STARFRUIT;4977;1;4972;20;;;4979;20;;;;;4978.0;639.078125
-2;124100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;782.0
-2;124100;STARFRUIT;4971;27;;;;;4973;3;4978;27;;;4972.0;631.9375
-2;124200;STARFRUIT;4972;5;4971;23;;;4978;24;;;;;4975.0;642.3203125
-2;124200;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;782.0
-2;124300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;782.0
-2;124300;STARFRUIT;4973;3;4972;20;;;4979;20;;;;;4976.0;645.3203125
-2;124400;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;782.0
-2;124400;STARFRUIT;4971;27;;;;;4978;27;;;;;4974.5;635.6875
-2;124500;AMETHYSTS;9996;1;9995;20;;;9998;5;10004;1;10005;20;9997.0;782.0
-2;124500;STARFRUIT;4971;21;;;;;4972;3;4975;4;4977;21;4971.5;627.8125
-2;124600;STARFRUIT;4975;2;4971;21;;;4976;1;4978;21;;;4975.5;636.8046875
-2;124600;AMETHYSTS;9995;21;;;;;10002;1;10005;21;;;9998.5;792.0
-2;124700;AMETHYSTS;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;792.0
-2;124700;STARFRUIT;4970;22;;;;;4975;5;4977;22;;;4972.5;625.078125
-2;124800;AMETHYSTS;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;794.0
-2;124800;STARFRUIT;4970;25;;;;;4976;2;4977;23;;;4973.0;618.890625
-2;124900;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;794.0
-2;124900;STARFRUIT;4970;1;4969;30;;;4976;31;;;;;4973.0;617.6328125
-2;125000;STARFRUIT;4970;1;4969;25;;;4976;26;;;;;4973.0;615.859375
-2;125000;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;794.0
-2;125100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;794.0
-2;125100;STARFRUIT;4969;27;;;;;4976;27;;;;;4972.5;614.578125
-2;125200;AMETHYSTS;10002;4;9996;1;9995;26;10004;1;10005;26;;;10003.0;794.0
-2;125200;STARFRUIT;4970;1;4969;26;;;4976;27;;;;;4973.0;616.515625
-2;125300;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;802.0
-2;125300;STARFRUIT;4969;28;;;;;4976;28;;;;;4972.5;609.96875
-2;125400;STARFRUIT;4969;22;;;;;4976;22;;;;;4972.5;605.6484375
-2;125400;AMETHYSTS;9998;8;9995;22;;;10005;22;;;;;10001.5;802.0
-2;125500;STARFRUIT;4970;24;;;;;4976;2;4977;22;;;4973.0;619.46875
-2;125500;AMETHYSTS;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;802.0
-2;125600;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;802.0
-2;125600;STARFRUIT;4970;7;4969;30;;;4976;30;;;;;4973.0;608.6328125
-2;125700;STARFRUIT;4969;28;;;;;4975;2;4976;26;;;4972.0;604.59375
-2;125700;AMETHYSTS;9996;2;9995;26;;;9998;2;10004;2;10005;26;9997.0;802.0
-2;125800;STARFRUIT;4969;28;;;;;4975;1;4976;27;;;4972.0;604.5703125
-2;125800;AMETHYSTS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;806.0
-2;125900;STARFRUIT;4969;3;4968;28;;;4971;6;4975;30;;;4970.0;599.1484375
-2;125900;AMETHYSTS;9996;2;9995;28;;;10000;6;10004;2;10005;28;9998.0;808.0
-2;126000;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;808.0
-2;126000;STARFRUIT;4969;22;;;;;4976;22;;;;;4972.5;607.0546875
-2;126100;STARFRUIT;4970;7;4969;29;;;4976;29;;;;;4973.0;606.7734375
-2;126100;AMETHYSTS;10002;1;9998;10;9996;2;10004;2;10005;27;;;10003.0;808.0
-2;126200;STARFRUIT;4969;24;;;;;4976;24;;;;;4972.5;611.3984375
-2;126200;AMETHYSTS;10002;7;9995;24;;;10005;24;;;;;10003.5;810.0
-2;126300;STARFRUIT;4968;29;;;;;4975;29;;;;;4971.5;591.953125
-2;126300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;824.0
-2;126400;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;824.0
-2;126400;STARFRUIT;4969;6;4968;27;;;4975;27;;;;;4972.0;599.640625
-2;126500;STARFRUIT;4969;27;;;;;4976;27;;;;;4972.5;607.0625
-2;126500;AMETHYSTS;9998;7;9996;2;9995;25;10004;2;10005;25;;;10001.0;824.0
-2;126600;STARFRUIT;4969;22;;;;;4975;1;4976;21;;;4972.0;600.8984375
-2;126600;AMETHYSTS;9996;1;9995;21;;;10002;5;10004;1;10005;21;9999.0;824.0
-2;126700;STARFRUIT;4969;23;;;;;4976;23;;;;;4972.5;609.453125
-2;126700;AMETHYSTS;10002;2;9998;4;9995;23;10005;23;;;;;10003.5;824.0
-2;126800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;828.0
-2;126800;STARFRUIT;4969;26;;;;;4974;7;4976;26;;;4971.5;610.6015625
-2;126900;STARFRUIT;4970;1;4969;24;;;4974;8;4976;25;;;4972.0;616.46875
-2;126900;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;828.0
-2;127000;STARFRUIT;4970;26;;;;;4977;26;;;;;4973.5;628.671875
-2;127000;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;828.0
-2;127100;STARFRUIT;4970;27;;;;;4977;27;;;;;4973.5;628.65625
-2;127100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;828.0
-2;127200;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;828.0
-2;127200;STARFRUIT;4970;26;;;;;4976;2;4977;24;;;4973.0;620.6953125
-2;127300;STARFRUIT;4970;28;;;;;4977;28;;;;;4973.5;619.90625
-2;127300;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;828.0
-2;127400;STARFRUIT;4969;27;;;;;4974;7;4976;27;;;4971.5;610.09375
-2;127400;AMETHYSTS;9998;5;9995;27;;;10005;27;;;;;10001.5;828.0
-2;127500;STARFRUIT;4969;30;;;;;4974;6;4975;2;4976;29;4971.5;603.6640625
-2;127500;AMETHYSTS;9996;2;9995;29;;;9998;3;10004;2;10005;29;9997.0;828.0
-2;127600;AMETHYSTS;9995;27;;;;;10002;6;10005;27;;;9998.5;834.0
-2;127600;STARFRUIT;4968;27;;;;;4975;27;;;;;4971.5;597.5234375
-2;127700;STARFRUIT;4969;6;4968;20;;;4975;20;;;;;4972.0;591.7578125
-2;127700;AMETHYSTS;9998;8;9995;20;;;10005;20;;;;;10001.5;834.0
-2;127800;STARFRUIT;4969;1;4968;27;;;4975;28;;;;;4972.0;599.40625
-2;127800;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;834.0
-2;127900;STARFRUIT;4969;29;;;;;4975;2;4976;27;;;4972.0;604.703125
-2;127900;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;834.0
-2;128000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;834.0
-2;128000;STARFRUIT;4974;1;4969;2;4968;20;4975;22;;;;;4974.5;597.6328125
-2;128100;STARFRUIT;4969;30;;;;;4976;30;;;;;4972.5;606.78125
-2;128100;AMETHYSTS;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;834.0
-2;128200;STARFRUIT;4968;22;;;;;4975;22;;;;;4971.5;594.8515625
-2;128200;AMETHYSTS;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;834.0
-2;128300;STARFRUIT;4973;1;4968;25;;;4975;25;;;;;4974.0;589.828125
-2;128300;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;836.0
-2;128400;AMETHYSTS;9996;1;9995;22;;;10002;5;10004;1;10005;22;9999.0;836.0
-2;128400;STARFRUIT;4968;23;;;;;4969;2;4973;8;4974;1;4968.5;590.109375
-2;128500;STARFRUIT;4968;23;;;;;4975;23;;;;;4971.5;602.375
-2;128500;AMETHYSTS;9998;3;9996;1;9995;22;10004;1;10005;22;;;10001.0;836.0
-2;128600;STARFRUIT;4969;2;4968;20;;;4975;22;;;;;4972.0;606.9609375
-2;128600;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;836.0
-2;128700;STARFRUIT;4969;26;;;;;4976;26;;;;;4972.5;609.625
-2;128700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;836.0
-2;128800;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;836.0
-2;128800;STARFRUIT;4969;21;;;;;4976;21;;;;;4972.5;618.3515625
-2;128900;STARFRUIT;4975;1;4974;4;4969;25;4976;25;;;;;4975.5;622.8984375
-2;128900;AMETHYSTS;10002;2;9995;25;;;10005;25;;;;;10003.5;836.0
-2;129000;STARFRUIT;4970;23;;;;;4977;23;;;;;4973.5;633.8125
-2;129000;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;840.0
